,tenure,gender,geography,salary_quantiles,age_quantiles,num_products,has_card
4983,2,1,2,6,2,1,1
4984,2,1,2,4,3,1,1
4985,2,1,1,5,0,1,1
4986,2,0,2,2,4,1,0
4987,7,0,1,2,1,1,1
4988,8,1,2,0,6,1,1
4989,7,1,1,6,6,1,0
4990,4,0,1,6,5,1,1
4991,10,1,1,3,2,1,1
4992,6,0,2,5,1,2,0
4993,4,1,1,1,1,1,1
4994,4,0,2,2,6,1,1
4995,8,0,2,1,3,1,0
4996,9,0,1,6,5,1,1
4997,9,1,1,4,0,2,1
4998,1,1,2,3,0,1,1
4999,7,0,2,1,2,1,1
5000,3,0,2,1,2,2,1
5001,9,0,1,2,4,2,0
5002,4,1,2,1,6,2,1
5003,3,0,1,3,4,1,1
5004,0,0,1,2,2,2,1
5005,7,0,2,2,5,3,0
5006,4,1,2,2,3,2,1
5007,7,1,1,5,5,4,1
5008,8,1,2,1,5,1,1
5009,5,0,2,2,6,2,0
5010,6,1,1,4,6,2,1
5011,4,0,1,0,5,1,0
5012,1,0,1,2,4,1,0
5013,0,0,1,3,0,1,1
5014,8,1,1,1,2,2,1
5015,8,1,1,1,3,2,1
5016,7,0,1,6,6,1,1
5017,3,0,1,5,5,2,1
5018,2,0,1,3,1,2,1
5019,5,1,2,1,6,1,1
5020,3,1,1,5,4,1,0
5021,7,1,2,4,2,1,1
5022,7,1,2,5,5,2,0
5023,8,1,2,5,1,2,1
5024,2,0,2,3,0,2,0
5025,3,1,2,1,1,1,0
5026,8,1,2,5,1,2,1
5027,10,1,2,0,2,1,0
5028,8,1,2,5,6,1,1
5029,2,0,1,4,1,1,0
5030,4,1,2,5,6,1,0
5031,1,1,2,3,3,2,1
5032,2,1,1,1,1,1,0
5033,3,0,1,5,5,3,1
5034,10,1,1,4,0,1,1
5035,7,0,2,0,0,2,0
5036,8,0,1,0,5,1,1
5037,5,0,2,5,4,1,1
5038,9,0,2,6,1,2,0
5039,9,1,1,0,6,2,0
5040,8,1,2,0,1,1,1
5041,6,1,2,4,6,1,1
5042,4,0,2,4,0,3,0
5043,9,0,2,2,2,1,1
5044,8,1,1,3,5,2,1
5045,2,1,2,1,5,2,0
5046,9,1,2,4,0,1,1
5047,9,1,1,0,5,1,0
5048,5,1,1,5,0,2,1
5049,2,0,1,5,4,3,1
5050,5,0,2,0,5,1,0
5051,8,1,2,2,1,2,1
5052,9,1,1,0,1,2,1
5053,9,0,1,4,5,1,0
5054,5,0,2,2,1,2,1
5055,2,0,2,3,4,2,1
5056,9,1,2,6,1,2,0
5057,3,0,1,2,4,1,1
5058,7,1,2,1,0,1,0
5059,3,1,1,5,5,1,1
5060,9,0,2,2,2,1,1
5061,9,1,2,1,4,1,1
5062,6,0,2,3,1,1,1
5063,4,0,2,0,1,1,1
5064,1,0,1,6,5,3,1
5065,4,1,1,3,2,1,1
5066,0,0,2,6,6,2,0
5067,8,1,2,1,1,1,0
5068,7,0,2,6,5,1,1
5069,8,1,2,0,4,1,0
5070,5,0,2,3,4,2,0
5071,8,0,2,0,2,2,0
5072,2,0,1,3,0,1,1
5073,9,1,1,2,2,2,0
5074,6,1,2,5,2,1,0
5075,10,0,1,1,4,2,1
5076,4,1,2,0,5,1,1
5077,9,1,2,1,3,2,1
5078,5,0,2,6,5,2,0
5079,2,1,2,5,3,1,1
5080,1,1,1,5,2,1,1
5081,2,1,1,3,3,2,0
5082,3,1,2,0,4,2,1
5083,10,1,2,4,6,2,1
5084,4,0,1,1,0,2,0
5085,5,1,2,0,3,1,0
5086,0,0,2,4,5,1,1
5087,9,0,2,4,4,1,1
5088,9,1,2,1,5,1,0
5089,6,0,2,6,0,1,1
5090,8,1,2,6,3,1,1
5091,7,1,1,0,3,2,1
5092,9,1,2,6,2,1,1
5093,9,0,2,5,1,2,1
5094,5,0,2,5,1,1,0
5095,7,1,1,1,1,2,0
5096,6,1,1,3,6,2,1
5097,8,1,2,5,0,2,0
5098,5,0,2,0,6,1,1
5099,9,0,1,3,2,1,1
5100,4,1,2,2,3,3,1
5101,5,1,2,4,0,2,0
5102,5,1,2,2,6,2,1
5103,9,0,2,1,1,1,1
5104,2,1,2,5,2,1,1
5105,3,0,2,0,1,2,1
5106,9,1,1,1,0,2,1
5107,6,0,1,6,1,1,1
5108,1,1,1,3,3,1,1
5109,10,0,1,6,2,2,1
5110,7,0,2,0,2,2,1
5111,2,0,2,5,2,1,1
5112,4,1,1,3,1,2,1
5113,5,1,1,0,4,1,0
5114,4,1,1,2,1,1,1
5115,3,0,1,6,4,2,1
5116,3,1,2,2,0,1,1
5117,9,1,1,2,2,3,1
5118,4,0,2,6,1,2,1
5119,7,0,2,5,4,1,0
5120,3,1,2,6,0,1,1
5121,1,1,2,0,2,1,1
5122,5,1,1,3,2,2,1
5123,4,0,1,3,5,1,1
5124,8,1,2,5,1,1,1
5125,3,1,1,4,0,1,0
5126,0,0,1,4,2,1,1
5127,10,0,1,0,2,1,1
5128,5,1,2,6,0,2,1
5129,9,0,1,6,1,2,0
5130,9,0,2,2,1,2,0
5131,8,1,2,0,1,1,1
5132,1,0,2,5,5,1,0
5133,1,0,1,4,3,3,1
5134,3,0,1,3,6,2,1
5135,1,1,1,5,0,2,1
5136,5,0,2,1,0,3,0
5137,6,1,1,6,6,1,1
5138,9,1,1,6,3,2,1
5139,6,1,1,0,2,1,1
5140,1,0,2,2,2,2,1
5141,0,1,1,3,3,1,1
5142,7,0,2,0,2,1,1
5143,3,0,1,1,1,1,1
5144,3,1,2,3,3,2,0
5145,4,0,1,1,1,1,0
5146,3,1,1,1,5,1,1
5147,1,0,2,6,5,1,1
5148,1,0,2,5,0,1,0
5149,1,0,2,6,2,2,1
5150,5,1,2,5,1,1,1
5151,9,0,1,1,4,1,1
5152,10,0,2,5,0,2,1
5153,9,1,1,1,3,1,1
5154,6,0,1,5,1,1,1
5155,6,0,2,2,0,1,1
5156,8,1,1,4,5,3,1
5157,9,1,2,1,1,2,1
5158,6,0,2,3,0,2,0
5159,1,0,2,6,3,1,0
5160,5,0,2,2,6,1,1
5161,9,1,1,6,0,1,0
5162,8,0,2,4,5,2,1
5163,10,1,1,1,5,3,1
5164,5,1,2,5,2,1,1
5165,0,1,2,5,3,1,1
5166,1,1,1,2,1,2,1
5167,3,1,2,6,6,1,1
5168,5,1,1,2,3,2,1
5169,6,0,2,5,4,2,1
5170,8,0,1,6,1,2,1
5171,2,1,1,5,1,1,1
5172,2,0,1,5,5,1,1
5173,3,0,2,4,1,1,1
5174,1,1,2,4,3,1,0
5175,2,1,1,0,1,2,1
5176,5,0,2,3,4,3,0
5177,9,0,1,5,6,1,0
5178,4,0,1,3,4,1,1
5179,0,1,2,0,0,1,1
5180,1,1,1,6,5,1,1
5181,1,1,2,2,3,1,0
5182,3,1,1,5,0,1,1
5183,3,1,1,0,3,2,1
5184,2,1,1,2,0,1,1
5185,6,1,2,6,6,1,1
5186,2,1,1,5,5,1,1
5187,5,1,1,6,3,2,1
5188,1,1,1,1,0,1,1
5189,1,0,1,1,2,2,1
5190,5,1,2,5,5,3,1
5191,2,1,1,2,3,2,0
5192,2,1,2,3,2,2,1
5193,5,0,1,2,0,3,1
5194,8,1,2,2,5,1,0
5195,5,0,2,6,2,2,1
5196,6,1,2,6,3,2,0
5197,10,0,2,2,1,1,0
5198,7,1,2,6,2,1,1
5199,1,1,2,2,2,1,0
5200,2,1,1,0,1,2,1
5201,0,1,2,0,6,2,1
5202,9,1,1,0,3,2,1
5203,1,1,2,3,1,1,1
5204,6,0,1,1,6,1,0
5205,10,1,2,5,1,2,1
5206,1,1,1,1,4,1,0
5207,8,0,2,1,1,2,1
5208,2,1,2,3,0,2,1
5209,0,0,2,0,0,1,1
5210,5,1,1,0,5,1,0
5211,3,1,1,1,0,1,1
5212,8,1,2,3,6,1,1
5213,7,1,2,5,1,1,1
5214,2,0,1,3,4,2,1
5215,0,0,2,3,4,2,1
5216,7,1,2,1,1,1,1
5217,3,1,1,5,6,1,0
5218,4,0,2,6,4,1,1
5219,9,1,1,0,0,1,0
5220,8,0,1,0,0,2,0
5221,1,0,2,3,6,1,1
5222,3,1,1,3,6,2,1
5223,0,1,2,5,5,1,1
5224,5,0,2,0,3,2,1
5225,6,1,1,5,3,1,1
5226,4,0,1,0,4,2,1
5227,2,1,1,2,0,1,0
5228,10,0,1,2,0,1,0
5229,1,1,2,6,1,1,0
5230,9,1,1,1,5,1,0
5231,5,0,1,0,0,1,0
5232,9,0,1,4,5,1,1
5233,9,1,1,5,6,2,1
5234,10,1,1,3,4,1,1
5235,2,1,2,2,6,1,1
5236,7,0,2,6,6,2,1
5237,5,1,1,0,0,2,0
5238,2,1,2,3,3,2,0
5239,1,0,1,4,0,3,1
5240,3,1,1,5,3,1,0
5241,1,1,2,0,3,1,1
5242,10,0,1,5,2,2,1
5243,4,1,1,0,0,1,0
5244,3,0,1,1,2,1,1
5245,5,1,1,3,0,1,1
5246,1,1,2,6,5,2,1
5247,9,1,1,2,0,2,1
5248,3,1,2,2,6,1,0
5249,8,0,1,3,6,2,0
5250,1,0,1,3,0,1,0
5251,2,1,2,5,5,2,1
5252,1,1,2,3,1,1,0
5253,2,1,1,6,5,1,0
5254,4,1,2,4,2,2,1
5255,5,0,2,2,0,2,0
5256,2,0,2,4,4,2,0
5257,6,0,1,5,6,2,1
5258,8,0,2,0,5,1,0
5259,8,0,2,2,6,1,0
5260,8,0,1,2,1,2,1
5261,3,0,2,6,2,1,1
5262,10,1,2,0,1,1,1
5263,0,1,2,5,6,2,0
5264,3,0,2,2,2,1,1
5265,1,0,1,3,5,2,1
5266,0,1,1,1,3,1,1
5267,2,0,1,5,1,2,1
5268,4,1,1,0,5,1,1
5269,4,1,2,1,0,1,1
5270,8,0,1,4,3,3,1
5271,3,1,2,5,5,2,1
5272,10,0,1,3,0,1,1
5273,9,0,1,3,1,2,0
5274,3,1,2,3,2,1,0
5275,3,1,2,0,5,1,0
5276,6,1,1,2,3,1,0
5277,3,1,2,3,3,2,1
5278,10,0,1,2,1,2,1
5279,3,1,1,2,3,2,1
5280,0,1,2,3,2,2,1
5281,6,0,2,5,2,2,1
5282,5,0,1,4,2,2,1
5283,3,1,1,1,6,1,1
5284,5,1,1,4,6,1,1
5285,2,0,2,1,4,1,1
5286,9,1,2,1,0,1,1
5287,5,1,2,3,5,1,1
5288,2,1,2,1,2,2,1
5289,5,1,1,1,6,1,0
5290,3,1,1,1,0,1,0
5291,1,1,1,0,1,2,1
5292,2,1,1,2,6,3,1
5293,3,0,2,1,2,3,1
5294,9,0,2,1,6,2,1
5295,4,1,1,2,4,1,1
5296,5,0,2,2,5,2,1
5297,8,1,2,0,1,2,0
5298,2,1,2,4,3,2,1
5299,5,1,2,6,4,2,1
5300,8,0,2,0,3,2,0
5301,9,0,2,2,3,2,1
5302,2,1,1,6,2,2,1
5303,2,0,1,3,1,2,1
5304,9,0,1,0,2,1,0
5305,10,1,1,1,1,2,1
5306,6,1,2,6,1,2,0
5307,7,1,2,4,5,1,1
5308,9,1,2,6,6,3,0
5309,7,0,1,2,4,1,1
5310,5,0,1,4,5,1,0
5311,9,0,2,5,0,1,1
5312,1,1,2,5,2,2,1
5313,8,0,1,1,5,1,1
5314,7,1,1,1,0,3,1
5315,4,0,2,3,2,3,1
5316,6,1,1,2,0,1,1
5317,3,0,2,3,5,2,1
5318,2,1,2,1,1,2,1
5319,7,1,2,4,0,2,1
5320,6,1,2,0,0,2,1
5321,1,0,2,0,5,1,1
5322,7,0,2,1,6,2,1
5323,3,0,1,5,0,2,1
5324,4,1,2,1,1,2,0
5325,9,0,2,1,2,2,1
5326,1,0,2,3,1,1,0
5327,2,0,1,5,1,2,0
5328,2,1,1,1,0,2,1
5329,4,0,2,0,0,1,1
5330,6,0,2,1,6,1,1
5331,8,0,2,0,2,1,1
5332,5,0,2,2,0,1,1
5333,9,0,1,3,6,1,1
5334,6,1,2,6,1,2,1
5335,10,0,1,0,6,1,1
5336,0,0,1,2,4,1,1
5337,2,0,1,5,0,1,1
5338,3,0,2,2,0,2,1
5339,1,1,2,0,4,1,1
5340,9,1,2,3,0,1,1
5341,4,1,2,1,4,1,1
5342,4,1,2,2,4,1,0
5343,7,1,2,0,4,1,1
5344,7,1,1,5,3,2,0
5345,5,1,2,3,6,2,0
5346,8,1,2,4,1,2,0
5347,9,1,1,6,3,1,1
5348,4,0,1,6,3,2,1
5349,6,0,1,6,3,1,0
5350,2,0,2,0,2,1,1
5351,9,1,2,1,1,2,1
5352,3,0,2,1,5,1,0
5353,6,0,2,5,5,1,0
5354,6,0,1,0,2,2,0
5355,6,1,1,0,1,2,1
5356,4,0,2,0,5,1,1
5357,4,0,2,2,2,2,1
5358,5,1,2,6,0,1,1
5359,9,0,2,2,4,2,1
5360,4,0,1,0,5,1,1
5361,6,0,1,6,5,1,1
5362,5,1,1,0,2,2,1
5363,9,0,2,3,5,1,1
5364,9,1,1,4,6,1,1
5365,1,1,1,5,2,2,0
5366,6,1,2,3,5,1,1
5367,5,1,1,5,5,2,1
5368,5,1,2,2,2,1,1
5369,8,0,2,1,5,1,1
5370,8,1,1,3,2,1,0
5371,8,1,2,1,2,2,1
5372,4,0,2,2,0,2,0
5373,2,0,1,1,6,2,1
5374,8,0,1,0,6,1,1
5375,0,1,2,5,2,1,0
5376,1,0,2,5,0,1,1
5377,3,1,2,1,3,2,1
5378,7,0,2,5,0,1,1
5379,8,1,2,0,6,1,0
5380,9,1,1,6,2,3,1
5381,3,0,2,3,6,2,1
5382,6,0,2,2,0,2,0
5383,9,0,1,5,5,2,1
5384,7,1,1,3,1,2,1
5385,4,0,1,1,0,2,0
5386,8,0,1,5,2,2,0
5387,7,1,2,5,1,1,1
5388,5,1,1,2,2,1,1
5389,1,1,2,6,0,1,0
5390,8,0,2,1,6,1,0
5391,1,1,1,3,3,2,1
5392,8,0,1,1,2,1,1
5393,8,1,2,6,4,1,1
5394,2,1,2,2,2,1,1
5395,10,0,1,2,0,1,1
5396,6,1,1,4,6,1,0
5397,8,0,2,0,3,2,0
5398,4,1,1,3,1,2,1
5399,1,0,1,3,4,1,1
5400,7,1,2,1,1,2,1
5401,6,0,1,4,0,3,0
5402,8,0,2,1,3,2,1
5403,4,0,2,4,5,2,1
5404,0,1,2,1,4,1,0
5405,1,0,2,5,5,1,0
5406,2,1,2,3,2,2,0
5407,5,0,1,5,6,2,1
5408,1,0,2,2,2,1,1
5409,1,1,2,6,5,1,1
5410,7,0,2,0,0,2,0
5411,6,0,2,0,2,1,0
5412,1,0,1,3,2,2,1
5413,4,0,1,5,0,2,0
5414,9,1,1,1,4,1,0
5415,6,0,1,2,6,2,1
5416,4,1,1,6,2,1,0
5417,7,0,1,5,5,2,1
5418,2,1,2,6,6,2,1
5419,7,0,1,0,5,1,1
5420,1,1,2,6,6,3,1
5421,8,0,2,1,4,1,1
5422,0,0,1,2,1,2,1
5423,9,1,2,3,6,2,1
5424,8,0,2,6,2,3,1
5425,4,1,1,3,2,2,1
5426,9,0,1,6,5,1,1
5427,5,1,2,1,2,1,1
5428,10,0,1,3,1,2,1
5429,3,1,2,6,5,1,0
5430,0,1,1,6,2,2,1
5431,4,1,2,5,4,2,1
5432,9,0,2,3,2,1,0
5433,9,1,1,2,3,1,0
5434,1,1,2,6,1,2,1
5435,0,1,1,1,3,2,1
5436,6,0,1,6,1,1,1
5437,3,1,2,4,3,2,0
5438,3,1,2,2,1,1,0
5439,5,1,1,0,2,3,1
5440,6,1,2,5,3,2,1
5441,7,1,2,3,2,1,0
5442,3,1,1,0,4,2,1
5443,2,1,1,4,3,1,0
5444,7,1,2,5,1,2,0
5445,10,1,1,0,6,1,1
5446,0,1,2,5,3,2,0
5447,10,1,1,3,2,2,1
5448,5,1,1,4,2,1,0
5449,0,0,1,6,3,1,1
5450,3,1,1,2,6,1,1
5451,10,0,2,0,5,1,0
5452,7,1,1,4,2,2,1
5453,1,1,2,0,3,1,1
5454,6,1,1,4,5,4,1
5455,7,1,2,5,4,2,1
5456,9,0,2,6,5,1,1
5457,2,1,2,5,0,1,1
5458,7,1,1,6,1,2,0
5459,2,0,2,4,2,2,0
5460,2,1,1,3,1,1,0
5461,8,1,2,5,5,2,1
5462,10,1,2,5,4,1,1
5463,8,0,1,1,2,1,0
5464,3,0,1,0,0,1,0
5465,8,0,1,0,6,1,1
5466,7,0,1,3,5,1,1
5467,2,1,2,0,2,2,0
5468,9,0,2,5,1,1,1
5469,8,0,2,6,3,2,0
5470,7,1,2,5,2,1,0
5471,4,1,1,1,3,2,1
5472,0,1,1,3,5,1,1
5473,4,1,1,5,0,1,0
5474,7,0,1,4,6,1,1
5475,8,0,1,1,0,1,0
5476,8,0,1,0,4,3,1
5477,10,1,2,3,1,1,1
5478,7,0,2,3,3,1,1
5479,4,0,1,5,2,1,1
5480,6,1,1,4,4,1,1
5481,7,0,2,1,3,2,1
5482,5,1,2,2,3,2,0
5483,0,1,1,1,0,1,1
5484,7,0,1,1,2,1,1
5485,6,1,2,6,6,1,0
5486,2,1,2,5,2,2,1
5487,5,1,2,1,2,2,1
5488,9,1,1,0,5,1,0
5489,3,1,2,6,0,1,1
5490,7,0,2,5,3,2,1
5491,7,0,1,4,2,2,1
5492,9,1,1,4,2,1,1
5493,6,0,1,3,1,2,1
5494,7,1,2,6,3,1,1
5495,8,0,2,2,6,1,1
5496,7,0,1,2,1,1,1
5497,10,1,1,1,6,2,1
5498,4,1,1,6,4,2,1
5499,0,1,2,2,1,2,1
5500,7,1,2,1,1,1,1
5501,10,0,2,2,1,1,1
5502,5,0,2,6,1,2,1
5503,5,1,2,5,3,2,1
5504,1,1,2,1,2,2,1
5505,1,0,1,3,5,1,1
5506,4,1,2,0,2,1,1
5507,9,1,2,5,5,1,1
5508,4,1,2,2,4,1,1
5509,7,1,1,3,2,2,0
5510,9,0,2,2,6,2,0
5511,7,0,2,0,6,1,1
5512,6,1,2,1,1,2,0
5513,1,1,2,1,0,1,1
5514,3,1,1,4,0,2,0
5515,5,0,2,0,5,2,1
5516,8,1,2,3,3,1,1
5517,2,0,1,3,2,2,1
5518,5,0,2,5,6,2,1
5519,8,1,2,6,2,2,0
5520,5,1,2,0,3,2,1
5521,7,0,1,5,1,1,1
5522,5,1,2,2,1,2,0
5523,4,1,2,1,5,1,1
5524,1,0,1,0,2,2,1
5525,2,1,1,2,4,2,0
5526,9,1,2,1,2,2,1
5527,0,1,2,6,0,2,1
5528,4,0,2,3,5,2,1
5529,1,1,1,2,5,2,0
5530,4,1,2,4,0,2,0
5531,9,0,1,2,1,1,0
5532,9,1,1,0,4,1,1
5533,3,1,2,0,0,2,1
5534,7,1,2,0,2,2,1
5535,5,1,1,2,5,1,0
5536,8,1,2,3,3,2,1
5537,7,0,1,2,2,1,1
5538,2,1,2,1,5,2,1
5539,4,1,2,5,6,2,0
5540,8,1,2,3,5,1,1
5541,5,0,1,2,6,2,1
5542,2,0,1,6,2,1,0
5543,9,1,1,5,3,1,1
5544,2,0,2,5,0,1,0
5545,8,1,1,6,2,1,1
5546,1,1,1,3,2,1,1
5547,9,0,1,2,3,1,1
5548,7,1,1,6,5,1,1
5549,3,1,2,1,2,2,1
5550,2,0,1,6,3,1,0
5551,3,1,1,2,0,2,1
5552,7,1,1,3,2,2,1
5553,8,1,2,6,2,1,1
5554,4,1,1,6,0,1,1
5555,9,1,1,6,5,2,1
5556,5,0,1,2,4,1,0
5557,9,1,1,5,5,1,1
5558,6,1,2,3,3,1,1
5559,6,0,2,2,6,2,1
5560,9,1,1,4,5,1,1
5561,3,1,1,2,1,2,1
5562,5,1,1,5,6,2,1
5563,3,0,1,4,1,1,1
5564,1,1,1,0,6,2,1
5565,2,1,2,0,6,2,0
5566,2,1,2,0,2,2,1
5567,6,0,2,2,3,2,1
5568,7,1,2,6,3,1,0
5569,7,0,1,4,6,1,0
5570,4,1,1,1,0,2,0
5571,2,0,1,6,6,2,0
5572,4,0,1,6,3,2,1
5573,8,0,2,3,1,2,1
5574,8,1,2,5,2,2,1
5575,6,0,2,5,3,1,1
5576,10,0,1,3,1,2,1
5577,3,0,2,4,5,1,1
5578,7,0,2,2,1,2,1
5579,3,0,2,1,3,2,0
5580,2,1,1,3,3,2,1
5581,6,1,2,2,6,2,1
5582,8,1,1,2,0,4,1
5583,10,0,2,6,3,2,0
5584,3,0,1,1,2,1,1
5585,8,1,2,2,3,2,0
5586,5,0,1,0,1,1,0
5587,7,0,1,2,1,2,1
5588,7,1,1,1,4,2,0
5589,8,0,2,6,0,3,1
5590,7,1,2,2,4,1,0
5591,3,1,2,3,4,1,1
5592,5,1,1,2,0,4,1
5593,1,1,1,1,1,1,0
5594,4,1,2,1,3,2,1
5595,8,0,1,0,2,2,1
5596,3,1,1,5,2,1,0
5597,4,0,1,2,2,2,0
5598,4,0,1,6,6,1,1
5599,4,1,2,3,2,2,1
5600,4,1,2,3,5,2,0
5601,6,1,1,3,6,1,1
5602,5,0,1,3,5,2,1
5603,3,1,1,6,2,2,1
5604,4,0,2,2,0,1,0
5605,2,0,1,6,1,2,0
5606,2,0,1,4,4,1,1
5607,0,1,1,6,3,1,1
5608,8,0,2,5,3,2,0
5609,3,0,1,3,3,1,0
5610,8,1,2,3,5,1,0
5611,2,0,2,2,5,2,1
5612,7,1,2,3,5,1,0
5613,3,1,2,0,3,2,1
5614,7,0,1,4,2,1,0
5615,2,0,2,5,4,2,1
5616,6,1,1,5,6,2,1
5617,9,1,1,1,6,2,1
5618,6,1,2,1,0,1,1
5619,10,1,2,2,0,2,1
5620,1,1,2,3,2,1,1
5621,9,1,1,4,3,2,1
5622,6,1,1,3,5,3,0
5623,5,1,1,6,0,1,1
5624,1,1,1,5,5,1,1
5625,1,0,1,6,5,1,0
5626,2,1,2,4,6,2,1
5627,1,0,1,1,3,2,1
5628,8,1,1,5,5,1,1
5629,1,1,1,6,3,2,1
5630,4,0,2,2,1,2,1
5631,8,1,2,3,2,2,0
5632,3,1,1,3,3,2,0
5633,5,0,1,1,6,1,1
5634,1,1,1,4,2,1,1
5635,4,1,1,1,4,3,1
5636,9,1,1,5,6,1,1
5637,9,0,1,3,1,2,1
5638,8,0,2,4,6,1,0
5639,9,1,1,3,0,2,0
5640,7,0,2,6,3,1,1
5641,9,1,1,5,5,1,0
5642,1,0,2,1,6,2,1
5643,9,1,2,1,1,1,0
5644,2,1,2,2,0,2,0
5645,3,1,1,0,5,1,1
5646,9,0,2,5,3,2,1
5647,6,0,1,3,4,1,1
5648,3,0,2,3,6,2,1
5649,9,0,2,2,4,4,1
5650,4,1,1,0,1,1,1
5651,7,0,1,0,6,1,0
5652,2,1,2,5,3,1,0
5653,4,1,2,6,4,1,1
5654,7,1,2,1,1,2,0
5655,7,1,1,0,0,1,1
5656,1,0,2,6,5,3,0
5657,6,0,1,0,5,1,1
5658,4,1,2,6,0,2,0
5659,4,0,1,4,5,1,1
5660,7,0,1,3,3,2,1
5661,4,1,1,4,1,2,1
5662,5,1,1,5,5,2,1
5663,4,1,2,3,0,2,1
5664,9,0,1,5,1,1,1
5665,9,1,2,5,4,1,1
5666,9,0,1,5,4,1,0
5667,3,0,1,5,1,1,1
5668,5,1,2,5,3,1,0
5669,0,0,2,3,1,2,1
5670,5,1,1,4,4,1,1
5671,3,0,2,4,6,2,1
5672,7,0,2,6,0,1,0
5673,2,1,1,6,6,1,1
5674,8,1,1,2,6,1,1
5675,6,0,2,0,6,2,1
5676,4,0,1,6,6,1,0
5677,1,0,2,4,0,1,1
5678,8,1,1,3,2,1,0
5679,8,1,2,0,2,2,1
5680,1,0,1,3,2,1,1
5681,6,0,2,2,4,1,0
5682,1,1,1,6,5,1,0
5683,8,1,1,6,6,2,1
5684,8,1,2,0,3,2,1
5685,1,1,1,0,5,1,0
5686,5,0,2,4,0,3,1
5687,4,1,2,0,0,1,0
5688,9,0,1,5,5,3,1
5689,1,1,1,5,2,2,1
5690,0,0,1,5,1,2,1
5691,8,1,2,4,6,2,1
5692,4,0,2,1,2,1,1
5693,6,1,2,6,1,2,1
5694,5,0,2,4,5,2,0
5695,9,1,1,3,4,1,1
5696,0,1,2,0,5,1,1
5697,5,0,2,0,4,1,1
5698,1,1,1,5,6,1,1
5699,3,1,2,0,3,2,1
5700,1,0,1,3,3,2,0
5701,7,0,2,0,2,2,0
5702,3,1,1,1,0,1,1
5703,7,0,2,3,2,2,1
5704,3,0,2,4,1,2,1
5705,4,0,1,2,0,2,1
5706,2,1,1,4,0,2,1
5707,0,0,1,6,6,2,1
5708,2,0,1,3,0,2,0
5709,9,0,2,2,3,1,1
5710,9,1,2,5,1,1,1
5711,9,1,1,3,5,1,0
5712,5,0,2,5,3,2,0
5713,0,1,1,6,4,1,1
5714,2,0,2,6,5,1,1
5715,7,1,2,2,0,1,0
5716,8,1,1,6,3,1,1
5717,4,1,2,5,0,2,1
5718,1,0,2,4,4,2,1
5719,1,0,1,1,1,1,1
5720,5,0,1,3,5,1,0
5721,6,1,2,2,2,2,1
5722,8,0,2,0,1,2,0
5723,0,0,1,3,5,2,0
5724,8,1,2,4,0,1,1
5725,7,1,2,0,5,1,1
5726,5,0,1,2,2,1,1
5727,6,1,2,6,2,2,0
5728,3,0,2,5,2,1,1
5729,1,1,2,2,2,1,0
5730,3,0,1,5,3,2,1
5731,5,1,2,1,5,1,1
5732,2,1,1,2,3,1,1
5733,1,1,2,3,2,1,1
5734,6,0,1,3,2,1,1
5735,9,1,2,2,6,1,1
5736,3,0,2,6,3,1,0
5737,6,0,2,2,2,2,1
5738,2,1,1,1,5,2,0
5739,6,0,2,2,1,2,1
5740,5,1,2,0,0,2,1
5741,5,0,1,6,0,2,0
5742,0,1,2,5,6,1,1
5743,6,1,2,5,5,1,1
5744,5,1,1,2,5,1,1
5745,2,0,1,2,3,1,0
5746,6,1,2,4,1,2,1
5747,4,1,1,2,3,1,1
5748,5,0,1,4,0,1,1
5749,10,0,1,6,6,1,1
5750,5,1,1,6,0,1,0
5751,5,1,2,5,5,1,1
5752,8,1,1,3,2,2,1
5753,3,1,1,5,0,2,1
5754,2,1,2,4,0,2,1
5755,5,1,1,1,1,1,1
5756,5,0,1,1,6,2,0
5757,5,0,1,1,2,3,1
5758,4,0,1,0,0,2,1
5759,6,0,1,3,2,1,0
5760,2,1,1,1,5,1,0
5761,1,0,2,4,4,1,1
5762,6,1,1,3,0,3,0
5763,1,0,1,4,2,2,0
5764,8,1,2,0,5,1,1
5765,9,0,2,5,0,2,1
5766,7,1,2,1,1,2,0
5767,7,0,2,1,3,3,0
5768,9,0,1,6,5,2,1
5769,4,0,2,6,5,2,0
5770,4,0,1,5,5,1,0
5771,4,1,1,4,6,2,1
5772,4,0,2,6,3,2,0
5773,1,0,1,1,6,3,1
5774,9,1,2,1,1,1,0
5775,10,0,2,2,2,2,1
5776,9,0,1,2,4,1,0
5777,9,1,2,5,1,1,1
5778,3,0,2,6,2,1,0
5779,3,1,1,1,3,1,1
5780,5,1,2,5,6,1,1
5781,1,1,1,0,1,2,1
5782,2,1,2,5,1,2,1
5783,3,0,1,6,2,1,1
5784,5,0,2,0,3,2,0
5785,5,0,1,0,6,1,1
5786,1,1,1,5,5,1,1
5787,1,0,1,3,5,1,0
5788,5,1,2,0,2,2,0
5789,4,1,1,2,2,2,1
5790,7,0,1,1,5,1,1
5791,4,1,1,0,1,1,1
5792,0,0,1,3,5,2,1
5793,0,0,1,2,3,2,1
5794,1,0,2,2,4,1,0
5795,8,1,1,0,4,1,1
5796,1,1,1,2,2,1,1
5797,4,1,2,3,2,2,1
5798,3,1,1,3,6,1,1
5799,9,0,1,0,2,1,0
5800,6,0,1,5,4,1,1
5801,4,1,1,6,2,1,0
5802,6,0,1,5,3,1,1
5803,6,0,1,4,4,1,1
